trial,PP0,PA,gamma,loss,feasible
222,4.986831818786043,0.19771297897329615,0.08992750725632416,0.050534615497868515,True
223,4.9617113810469,0.19989256313366677,0.09224921439855276,0.05034010666207194,True
224,4.954489848897355,0.19915420816834473,0.08698379228825791,0.05115880991686489,True
225,4.986297727308533,0.19661557174261723,0.08906408050420964,0.05133778121140486,True
226,4.997140601616344,0.19717071385944984,0.09532545533993764,0.05047206969937174,True
227,4.939491151881111,0.19961502788438162,0.09265298711661235,0.05169694760763558,True
228,4.990555293465848,0.1978623886590884,0.08802081304614257,0.05023250438497586,True
229,4.973318389558051,0.19994200404721196,0.09319758636728062,0.049766211277771824,True
230,4.952481385271859,0.19956950128110135,0.08561581533117674,0.050964002480464975,True
231,4.9998393376533805,0.19792615753411513,0.08955834106698965,0.04976834987098988,True
232,4.987513767648457,0.1993266293620491,0.09299507853824267,0.049494595330706895,True
233,4.9637179303257195,0.1986692276588642,0.0885493293389922,0.051029896605786246,True
234,4.967086319098026,0.19959270453921463,0.09205016728986277,0.05027027443908189,True
235,4.9747475530707455,0.19945822666495533,0.0947050498325129,0.050023985961362684,True
236,4.98690966265271,0.19995433191549922,0.09252830017873613,0.049143945086373826,True
237,4.985242016181644,0.19844589668359697,0.09666835780484909,0.050211030787547344,True
238,4.980780786237448,0.19997600041254016,0.09510208669326395,0.049432986328858834,True
239,4.969655192980385,0.19976603885425132,0.09344083825973892,0.05005218492007092,True
240,4.985506822038891,0.19951247224026813,0.09458994534262713,0.04949318748708882,True
241,4.997859875114919,0.1980871222099041,0.09224326675053277,0.04978708218106797,True
242,4.973533868691642,0.1996784005053126,0.08931598440247104,0.04987676131260018,True
243,4.993806487817691,0.199372460879422,0.09182330931243354,0.04917707138400781,True
244,4.954378410822755,0.1999164687227885,0.09125895401007567,0.05067932019792448,True
245,4.955238564794802,0.19991982300946615,0.08817562996844688,0.05060238487376767,True
246,4.9818476221226025,0.19872087017852558,0.0926138231235421,0.050133504430608364,True
247,4.954881421135735,0.19959893104428783,0.07966716542857417,0.05079915272944849,True
248,4.987084886561812,0.19894041733414125,0.09105475012216235,0.04972872915879774,True
249,4.978105034397392,0.19975208217410423,0.08897693585581101,0.04961613698774929,True
250,4.976662038871014,0.199705670989005,0.0917543772093095,0.04974004169084597,True
251,4.985002651253419,0.19948254320118958,0.09222402070492633,0.0495029161113414,True
252,4.9842106670149136,0.19839179327941564,0.08970194737036796,0.050202540473311755,True
253,4.999504510637955,0.19894062195630285,0.09003788298005054,0.04916597295036933,True
254,4.992795250712782,0.199513842293581,0.08905514511290762,0.049109198335653526,True
255,4.9740829282449255,0.1989330101235025,0.08892647055023739,0.05032852532114476,True
256,4.988301079014039,0.19893958000452522,0.09177586387741815,0.0496818621126157,True
257,4.9748846440878935,0.19971451739973195,0.08803272471496455,0.04977937072602909,True
258,4.965305856999221,0.198782534898094,0.086538309916412,0.05085162330268035,True
259,4.983263358091514,0.19872920401559308,0.08976239884673048,0.05002769864301079,True
260,4.985902646717263,0.19956359700476872,0.09171885520308165,0.04940799208324508,True
261,4.984542391001172,0.1992293688128699,0.08485502279080531,0.04961254897564795,True
262,4.985601166334284,0.19934404045852255,0.08862983489818313,0.0495222205884335,True
263,4.9952748804997995,0.19970228470336854,0.08768704897348117,0.0488853096403867,True
264,4.996657276025248,0.19965292007282182,0.08860548477350083,0.04886337632755152,True
265,4.990959341156831,0.1987983846128361,0.088855994492062,0.04961762606566122,True
266,4.997973651967175,0.1993001349802317,0.08928259760372162,0.04901468068745688,True
267,4.998442048386332,0.1986711048045366,0.0897005308588033,0.04936944959184725,True
268,4.9994393746362675,0.1985437504238609,0.08702969162096896,0.04937880973904269,True
269,4.981204218261674,0.199375940881183,0.08611277330819206,0.049682743975062754,True
270,4.991765571523696,0.19917928535200502,0.0873920450738513,0.04933660962692101,True
271,4.990805873265563,0.19913821454949365,0.08749281816262748,0.049404538987876195,True
272,4.980120788966516,0.199795493253561,0.08873405432043749,0.04949609694153768,True
