case_id,case_index,var,region,boundary_type,n_points,rmse,r2
case_g024_op04,9.0,phi,plasma_deep,na,110070.0,0.6351330228683959,0.9732813022902685
case_g024_op04,9.0,phi,chamber_near,na,2072.0,0.41811157696475004,0.0
case_g024_op04,9.0,phi,chamber_far,na,124681.0,0.527328289195858,0.0
case_g024_op04,9.0,phi,all_plasma,na,128000.0,0.6460230925513816,0.9831458375001352
case_g012_op02,10.0,ne,boundary_in,na,4998.0,1.2770854290901246e+16,0.9979769626905515
case_g012_op02,10.0,ne,plasma_mid,na,12932.0,1.2883395708469842e+16,0.9978168809324856
case_g012_op02,10.0,ne,plasma_deep,na,110070.0,4.290678673965129e+16,0.9933246034127631
case_g012_op02,10.0,ne,chamber_near,na,2072.0,1198798348281396.5,0.0
case_g012_op02,10.0,ne,chamber_far,na,124681.0,1647833068697135.8,0.0
case_g012_op02,10.0,ne,all_plasma,na,128000.0,4.007801502650861e+16,0.9947650544079538
case_g012_op02,10.0,ni,boundary_in,na,4998.0,1.4876910878767172e+16,0.9972519965989761
case_g012_op02,10.0,ni,plasma_mid,na,12932.0,1.6438709022140402e+16,0.9964456192827259
case_g012_op02,10.0,ni,plasma_deep,na,110070.0,4.323430492380445e+16,0.9932222976570877
case_g012_op02,10.0,ni,chamber_near,na,2072.0,968927840940796.2,0.0
case_g012_op02,10.0,ni,chamber_far,na,124681.0,981136458361893.1,0.0
case_g012_op02,10.0,ni,all_plasma,na,128000.0,4.053781094108391e+16,0.9946438171078236
case_g012_op02,10.0,Te,boundary_in,na,4998.0,0.12538526750907159,0.7732376669529119
case_g012_op02,10.0,Te,plasma_mid,na,12932.0,0.08688200375935314,0.8844201366550387
case_g012_op02,10.0,Te,plasma_deep,na,110070.0,0.05096880636995523,0.8823994210402408
case_g012_op02,10.0,Te,chamber_near,na,2072.0,0.11322791756115892,0.0
case_g012_op02,10.0,Te,chamber_far,na,124681.0,0.14351071614390823,0.0
case_g012_op02,10.0,Te,all_plasma,na,128000.0,0.06008683964109745,0.8739315872354375
case_g012_op02,10.0,phi,boundary_in,na,4998.0,0.4959973568100311,0.9572682367702149
case_g012_op02,10.0,phi,plasma_mid,na,12932.0,0.241436059396593,0.9816177852256043
case_g012_op02,10.0,phi,plasma_deep,na,110070.0,0.2486837308353986,0.9695095756295627
case_g012_op02,10.0,phi,chamber_near,na,2072.0,0.3738479273020636,0.0
case_g012_op02,10.0,phi,chamber_far,na,124681.0,0.35840150642434443,0.0
case_g012_op02,10.0,phi,all_plasma,na,128000.0,0.2620609974892315,0.9832049950299605
case_g013_op01,11.0,ne,boundary_in,na,4998.0,1.1968680659500624e+16,0.971933293819468
case_g013_op01,11.0,ne,plasma_mid,na,12932.0,9935424872993994.0,0.9797695657954963
case_g013_op01,11.0,ne,plasma_deep,na,110070.0,6.039353529782724e+16,0.894457979761164
case_g013_op01,11.0,ne,chamber_near,na,2072.0,630478183326249.0,0.0
case_g013_op01,11.0,ne,chamber_far,na,124681.0,957593517051456.8,0.0
case_g013_op01,11.0,ne,all_plasma,na,128000.0,5.614292103028299e+16,0.9171693135495748
case_g013_op01,11.0,ni,boundary_in,na,4998.0,1.3370046911631108e+16,0.964890882813336
case_g013_op01,11.0,ni,plasma_mid,na,12932.0,1.1081810499400364e+16,0.974828604123864
case_g013_op01,11.0,ni,plasma_deep,na,110070.0,6.166710826461249e+16,0.889959341330803
case_g013_op01,11.0,ni,chamber_near,na,2072.0,655151926728689.8,0.0
case_g013_op01,11.0,ni,chamber_far,na,124681.0,830036675779648.9,0.0
case_g013_op01,11.0,ni,all_plasma,na,128000.0,5.735438845932323e+16,0.9135432659711678
case_g013_op01,11.0,Te,boundary_in,na,4998.0,0.17783324273991527,0.6706244084694669
case_g013_op01,11.0,Te,plasma_mid,na,12932.0,0.08792430652930253,0.9158705208280985
case_g013_op01,11.0,Te,plasma_deep,na,110070.0,0.09101000702314382,0.7560944278503374
case_g013_op01,11.0,Te,chamber_near,na,2072.0,0.22374312629442528,0.0
case_g013_op01,11.0,Te,chamber_far,na,124681.0,0.3883234148855373,0.0
case_g013_op01,11.0,Te,all_plasma,na,128000.0,0.09559531451973309,0.7868521925044232
case_g013_op01,11.0,phi,boundary_in,na,4998.0,0.6415398344198107,0.9385910737381761
case_g013_op01,11.0,phi,plasma_mid,na,12932.0,0.35467156091499724,0.9678787339726493
case_g013_op01,11.0,phi,plasma_deep,na,110070.0,0.36076562212865654,0.955924475847889
case_g013_op01,11.0,phi,chamber_near,na,2072.0,0.4974109321441066,0.0
case_g013_op01,11.0,phi,chamber_far,na,124681.0,0.4854734222289598,0.0
case_g013_op01,11.0,phi,all_plasma,na,128000.0,0.3750999563531051,0.9765214929253868
case_g017_op04,12.0,ne,boundary_in,na,4998.0,2749888401689305.0,0.9812283433945247
case_g017_op04,12.0,ne,plasma_mid,na,12932.0,4290752686983115.0,0.9517317229652953
case_g017_op04,12.0,ne,plasma_deep,na,110070.0,1.950044779597852e+16,0.609422849450304
case_g017_op04,12.0,ne,chamber_near,na,2072.0,509672235381069.0,0.0
case_g017_op04,12.0,ne,chamber_far,na,124681.0,502887839776950.44,0.0
case_g017_op04,12.0,ne,all_plasma,na,128000.0,1.8142646461601228e+16,0.6915432800723817
case_g017_op04,12.0,ni,boundary_in,na,4998.0,2336972950853180.0,0.9863990842947106
case_g017_op04,12.0,ni,plasma_mid,na,12932.0,3824320764344502.0,0.9616397898351989
case_g017_op04,12.0,ni,plasma_deep,na,110070.0,1.5132330545193906e+16,0.764797246649586
case_g017_op04,12.0,ni,chamber_near,na,2072.0,561831420299331.9,0.0
case_g017_op04,12.0,ni,chamber_far,na,124681.0,669048041708969.9,0.0
case_g017_op04,12.0,ni,all_plasma,na,128000.0,1.4092628423202624e+16,0.8138073479705223
case_g017_op04,12.0,Te,boundary_in,na,4998.0,0.35767494973306185,0.3221115543386477
case_g017_op04,12.0,Te,plasma_mid,na,12932.0,0.26597458493965476,0.6170271709766375
case_g017_op04,12.0,Te,plasma_deep,na,110070.0,0.2097095838672865,0.5001394327571422
case_g017_op04,12.0,Te,chamber_near,na,2072.0,0.148738524370425,0.0
case_g017_op04,12.0,Te,chamber_far,na,124681.0,0.15246164982387428,0.0
